Occupation Code / 职业代码,Occupation Name / 职业名称,KSA ID / KSA 编号,KSA Type / KSA 类型,KSA Subcategory / KSA 子类别,KSA Unit Name (CN) / KSA 单元名称 (中文),KSA Definition (CN) / KSA 定义 (中文),Related Tasks / 关联任务
,城市轨道交通服务员,K002,Knowledge,,设备操作与安全规程,熟悉闸机、广播、屏蔽门等设备的操作流程及紧急情况下的处置程序。,T002|T005
,城市轨道交通服务员,K003,Knowledge,,突发事件应急策略,理解火灾、故障、拥挤等突发状况下的优先级判断与资源调配逻辑。,T005|T004
,城市轨道交通服务员,S001,Skill,,设备操控技能,熟练运用各类车站服务设备进行开关、复位及故障排查的操作能力。,T002|T009
,城市轨道交通服务员,S002,Skill,,人际沟通技巧,运用语言与非语言技巧进行有效信息传递、情绪安抚及冲突化解的能力。,T003|T007
,城市轨道交通服务员,S003,Skill,,情境感知与决策,在复杂动态环境中快速识别风险点并做出正确判断的思维能力。,T001|T005
,城市轨道交通服务员,A001,Ability,,注意力集中能力,长时间监控屏幕或站台环境，保持对细微异常变化的敏锐感知。,T001|T009
,城市轨道交通服务员,A002,Ability,,身体协调与耐力,具备长时间站立、行走及协助乘客移动所需的体力与肢体灵活性。,T006|T007
,城市轨道交通服务员,A003,Ability,,社会责任感与同理心,在公共服务场景中展现出的道德判断力及对弱势群体的关怀意愿。,T007|T004
,客运车辆驾驶员L,K001,Knowledge,,Traffic Regulations and Legal Framework,"Declarative knowledge of national traffic laws, road signs, and legal liabilities specific to passenger transport operations.",T001|T005
,客运车辆驾驶员L,K002,Knowledge,,Vehicle Maintenance Procedures,"Procedural knowledge regarding pre-trip inspections, basic troubleshooting, and standard operating procedures for vehicle systems.",T003|T010
,客运车辆驾驶员L,K003,Knowledge,,Route Planning and Emergency Strategy,"Strategic knowledge of optimal routes, alternative paths during disruptions, and crisis management protocols for passenger safety.",T001|T004
,客运车辆驾驶员L,S001,Skill,,Vehicle Operation and Control,"Technical skill in manipulating vehicle controls, steering, braking, and accelerating safely under various road conditions.",T001
,客运车辆驾驶员L,S002,Skill,,Passenger Service and Communication,"Interpersonal skill in providing clear information, assisting passengers, and managing customer interactions effectively.",T002|T009
,客运车辆驾驶员L,S003,Skill,,Situational Awareness and Decision Making,Cognitive skill in rapidly processing visual and auditory data to make split-second decisions during driving and emergencies.,T004|T005
,客运车辆驾驶员L,A001,Ability,,Sustained Attention and Vigilance,Cognitive ability to maintain high levels of focus and alertness over extended periods of driving time.,T001|T005
,客运车辆驾驶员L,A002,Ability,,Physical Endurance and Coordination,"Physical ability to withstand long hours of sitting, operate heavy controls, and perform physical inspections.",T003|T008
,客运车辆驾驶员L,A003,Ability,,Responsibility and Ethical Judgment,"Social ability to prioritize passenger safety over schedule, demonstrating integrity and accountability in high-stakes situations.",T002|T009
,道路货运汽车驾驶员L,K001,Knowledge,,货运法规与交通法规知识,掌握国家关于道路货运的法律法规、交通信号规则及货物安全运输标准。,T001|T005
,道路货运汽车驾驶员L,K002,Knowledge,,车辆构造与维护流程,熟悉货运汽车的结构原理、日常检查步骤及常见故障的排除方法。,T003
,道路货运汽车驾驶员L,K003,Knowledge,,运输风险战略评估,能够根据天气、路况及货物特性，制定预防性运输策略与应急预案。,T004|T006
,道路货运汽车驾驶员L,S001,Skill,,复杂路况驾驶技能,在雨雪、夜间或复杂交通流中精准操控车辆并保障安全的能力。,T001
,道路货运汽车驾驶员L,S002,Skill,,多方沟通协调技能,与货主、调度员及执法人员有效沟通，解决交接与纠纷问题的能力。,T007|T010
,道路货运汽车驾驶员L,S003,Skill,,动态情境认知技能,在驾驶过程中快速识别潜在危险并做出即时反应判断的能力。,T008
,道路货运汽车驾驶员L,A001,Ability,,持续注意力集中能力,在长时间驾驶任务中保持精神高度集中，防止疲劳导致失误。,T001|T008
,道路货运汽车驾驶员L,A002,Ability,,肢体力量与耐力,具备搬运货物、操作车辆部件及长时间保持驾驶姿势的体力基础。,T002|T003
,道路货运汽车驾驶员L,A003,Ability,,职业责任感与诚信,对货物安全负责，遵守职业道德，不违规操作或隐瞒事故。,T005|T010
,道路客运服务员,K001,Knowledge,,客运服务规范知识,掌握国家及行业关于道路客运服务的法律法规、服务标准及操作流程的陈述性知识。,T001|T004|T008
,道路客运服务员,K002,Knowledge,,票务与检票操作程序,熟悉各类票务系统操作、检票流程及异常票务处理的具体步骤和规则。,T001|T008
,道路客运服务员,K003,Knowledge,,安全应急策略,理解突发事件下的应急预案、疏散路线规划及风险规避策略的决策逻辑。,T003|T005
,道路客运服务员,S001,Skill,,票务系统操作技能,熟练运用售票机、检票闸机及后台管理系统进行数据录入与核验的操作性技能。,T001|T008
,道路客运服务员,S002,Skill,,人际沟通与引导技能,运用语言和非语言技巧与乘客建立信任、化解矛盾及引导行动的人际互动技能。,T002|T003|T006
,道路客运服务员,S003,Skill,,情境判断与决策技能,在复杂动态环境中快速识别安全隐患并做出正确处置方案的认知处理技能。,T005|T003
,道路客运服务员,A001,Ability,,信息处理与记忆能力,快速识别、记忆并提取票务规则、路线信息及乘客特征的心理认知能力。,T004|T008
,道路客运服务员,A002,Ability,,肢体协调与耐力,在长时间站立、行走及协助乘客过程中保持身体平衡与动作协调的生理能力。,T002|T006|T009
,道路客运服务员,A003,Ability,,情绪调节与共情能力,在高压或冲突情境下控制自身情绪并感知乘客需求的社会心理能力。,T003|T006
,道路货运业务员,K001,Knowledge,,货运站场管理知识,掌握货运站场的布局规划、作业流程、安全规范及库存管理原则。,T006|T008
,道路货运业务员,K002,Knowledge,,单据处理与调度流程,熟悉货运单据的填写规范、流转程序及车辆调度的具体操作步骤。,T001|T002
,道路货运业务员,K003,Knowledge,,市场策略与风险管控,理解货运市场动态，能够制定应对价格波动、路线优化及法律风险的策略。,T005|T007
,道路货运业务员,S001,Skill,,业务受理与配载操作,熟练运用业务系统处理订单，并具备根据货物特性进行科学配载的实操能力。,T001|T002
,道路货运业务员,S002,Skill,,客户沟通与关系维护,能够运用语言技巧与同理心与客户建立信任，有效解决投诉与进行商务谈判。,T003|T007
,道路货运业务员,S003,Skill,,数据统计与分析,能够运用统计工具处理货运数据，识别异常并生成准确的业务报表。,T004|T008
,道路货运业务员,A001,Ability,,组织协调能力,在复杂多变的运输环境中，能够统筹资源、协调各方并高效推进任务的能力。,T002|T006
,道路货运业务员,A002,Ability,,细致观察力,能够敏锐发现单据细节错误、货物异常及现场安全隐患的能力。,T001|T008
,道路货运业务员,A003,Ability,,社会交往能力,能够建立并维持良好的社会关系网络，处理人际冲突并构建商业信任。,T005|T007
,道路运输调度员,K001,Knowledge,,运输法规与标准,掌握国家道路运输法律法规、行业安全标准及合规性要求的陈述性知识。,T007|T006
,道路运输调度员,K002,Knowledge,,调度流程规范,熟悉车辆调度、路线规划、异常处理的标准作业程序与操作规范。,T001|T005
,道路运输调度员,K003,Knowledge,,运力战略配置,理解市场供需关系、成本结构及长期运力优化策略的战略性知识。,T005|T002
,道路运输调度员,S001,Skill,,调度系统操作,熟练运用运输管理信息系统（TMS）进行数据录入、查询与指令下达的技术能力。,T001|T003
,道路运输调度员,S002,Skill,,多方沟通协调,在紧急状况下与司机、客户及内部部门进行高效、准确且具同理心的口头与书面沟通能力。,T004|T008
,道路运输调度员,S003,Skill,,数据逻辑分析,从海量运输数据中识别异常模式、计算成本效益并推导优化方案的高阶认知技能。,T003|T005
,道路运输调度员,A001,Ability,,复杂决策判断,在信息不完全或时间紧迫的情况下，综合多源变量做出最优调度决策的思维能力。,T002|T005
,道路运输调度员,A002,Ability,,持续专注力,在长时间监控多路通讯与数据流时保持注意力集中，防止遗漏关键信息的生理心理能力。,T003|T006
,道路运输调度员,A003,Ability,,应急危机处理,面对突发交通事故或车辆故障时，迅速调动资源并稳定各方情绪的社交应变能力。,T002|T008
,路况信息监控员,K001,Knowledge,,Traffic Monitoring Protocols,Declarative knowledge of standard operating procedures for observing and reporting traffic conditions.,T001|T007
,路况信息监控员,K002,Knowledge,,Toll System Architecture,"Procedural knowledge regarding the operation, troubleshooting, and data flow of electronic toll collection systems.",T002|T004
,路况信息监控员,K003,Knowledge,,Crisis Management Strategy,Strategic knowledge for prioritizing responses and allocating resources during traffic emergencies.,T005|T006
,路况信息监控员,S001,Skill,,Equipment Operation,Technical skill to physically interface with and manipulate monitoring and tolling hardware.,T002|T008
,路况信息监控员,S002,Skill,,Emergency Coordination,Interpersonal skill to communicate effectively with emergency services and the public during incidents.,T006|T010
,路况信息监控员,S003,Skill,,Data Interpretation,Cognitive skill to analyze traffic data streams and identify meaningful patterns or anomalies.,T003|T004
,路况信息监控员,A001,Ability,,Sustained Visual Attention,Cognitive ability to maintain focus on multiple video feeds for extended periods without fatigue.,T001|T003
